id,product_num,featured,price,purchase,yogurt_1,yogurt_2,yogurt_3
462,3,0.0,0.048999999,0.0,0,0,1
462,4,0.0,0.079000004,0.0,0,0,0
463,1,0.0,0.097999997,0.0,1,0,0
463,2,0.0,0.097999997,1.0,0,1,0
463,3,0.0,0.048999999,0.0,0,0,1
463,4,0.0,0.079000004,0.0,0,0,0
464,1,0.0,0.097999997,0.0,1,0,0
464,2,0.0,0.097999997,1.0,0,1,0
464,3,0.0,0.048999999,0.0,0,0,1
464,4,0.0,0.079000004,0.0,0,0,0
465,1,0.0,0.097999997,0.0,1,0,0
465,2,0.0,0.097999997,1.0,0,1,0
465,3,0.0,0.048999999,0.0,0,0,1
465,4,0.0,0.079000004,0.0,0,0,0
466,1,0.0,0.097999997,0.0,1,0,0
466,2,0.0,0.097999997,1.0,0,1,0
466,3,0.0,0.048999999,0.0,0,0,1
466,4,0.0,0.079000004,0.0,0,0,0
467,1,0.0,0.125,0.0,1,0,0
467,2,0.0,0.081,1.0,0,1,0
467,3,0.0,0.048999999,0.0,0,0,1
467,4,0.0,0.079000004,0.0,0,0,0
468,1,0.0,0.125,0.0,1,0,0
468,2,0.0,0.081,0.0,0,1,0
468,3,0.0,0.048999999,1.0,0,0,1
468,4,0.0,0.079000004,0.0,0,0,0
469,1,0.0,0.125,0.0,1,0,0
469,2,0.0,0.081,1.0,0,1,0
469,3,0.0,0.048999999,0.0,0,0,1
469,4,0.0,0.079000004,0.0,0,0,0
470,1,0.0,0.125,0.0,1,0,0
470,2,0.0,0.081,1.0,0,1,0
470,3,0.0,0.048999999,0.0,0,0,1
470,4,0.0,0.079000004,0.0,0,0,0
471,1,0.0,-0.002,1.0,1,0,0
471,2,0.0,0.097999997,0.0,0,1,0
471,3,0.0,0.048999999,0.0,0,0,1
471,4,0.0,0.079000004,0.0,0,0,0
472,1,0.0,-0.002,1.0,1,0,0
472,2,0.0,0.097999997,0.0,0,1,0
472,3,0.0,0.048999999,0.0,0,0,1
472,4,0.0,0.079000004,0.0,0,0,0
473,1,0.0,0.097999997,1.0,1,0,0
473,2,0.0,0.097999997,0.0,0,1,0
473,3,0.0,0.048999999,0.0,0,0,1
473,4,0.0,0.079000004,0.0,0,0,0
474,1,0.0,0.11,0.0,1,0,0
474,2,0.0,0.081,1.0,0,1,0
474,3,0.0,0.048999999,0.0,0,0,1
474,4,0.0,0.079000004,0.0,0,0,0
475,1,0.0,0.11,0.0,1,0,0
475,2,0.0,0.081,1.0,0,1,0
475,3,0.0,0.048999999,0.0,0,0,1
475,4,0.0,0.079000004,0.0,0,0,0
476,1,0.0,0.125,0.0,1,0,0
476,2,0.0,0.081,1.0,0,1,0
476,3,0.0,0.048999999,0.0,0,0,1
476,4,0.0,0.079000004,0.0,0,0,0
477,1,0.0,0.125,0.0,1,0,0
477,2,0.0,0.081,1.0,0,1,0
477,3,0.0,0.048999999,0.0,0,0,1
477,4,0.0,0.079000004,0.0,0,0,0
478,1,0.0,0.103,0.0,1,0,0
478,2,0.0,0.081,1.0,0,1,0
478,3,0.0,0.048999999,0.0,0,0,1
478,4,0.0,0.079000004,0.0,0,0,0
479,1,0.0,0.103,0.0,1,0,0
479,2,0.0,0.081,1.0,0,1,0
479,3,0.0,0.048999999,0.0,0,0,1
479,4,0.0,0.079000004,0.0,0,0,0
480,1,0.0,0.103,0.0,1,0,0
480,2,0.0,0.081,1.0,0,1,0
480,3,0.0,0.048999999,0.0,0,0,1
480,4,0.0,0.079000004,0.0,0,0,0
481,1,0.0,0.097999997,0.0,1,0,0
481,2,0.0,0.081,0.0,0,1,0
481,3,0.0,0.048999999,1.0,0,0,1
481,4,0.0,0.079000004,0.0,0,0,0
482,1,0.0,0.103,1.0,1,0,0
482,2,0.0,0.097999997,0.0,0,1,0
482,3,0.0,0.048999999,0.0,0,0,1
482,4,0.0,0.079000004,0.0,0,0,0
483,1,0.0,0.103,0.0,1,0,0
483,2,0.0,0.064000003,0.0,0,1,0
483,3,0.0,0.048999999,1.0,0,0,1
483,4,0.0,0.079000004,0.0,0,0,0
484,1,0.0,0.103,0.0,1,0,0
484,2,0.0,0.064000003,0.0,0,1,0
484,3,0.0,0.048999999,1.0,0,0,1
484,4,0.0,0.079000004,0.0,0,0,0
485,1,0.0,0.108,0.0,1,0,0
485,2,0.0,0.081,1.0,0,1,0
485,3,0.0,0.048999999,0.0,0,0,1
485,4,0.0,0.079000004,0.0,0,0,0
486,1,0.0,0.108,0.0,1,0,0
486,2,0.0,0.097999997,1.0,0,1,0
486,3,0.0,0.048999999,0.0,0,0,1
486,4,0.0,0.079000004,0.0,0,0,0
487,1,0.0,0.108,0.0,1,0,0
487,2,0.0,0.081,1.0,0,1,0
487,3,0.0,0.048999999,0.0,0,0,1
487,4,0.0,0.079000004,0.0,0,0,0
488,1,0.0,0.115,0.0,1,0,0
488,2,0.0,0.081,0.0,0,1,0
488,3,0.0,0.048999999,0.0,0,0,1
488,4,0.0,0.079000004,1.0,0,0,0
489,1,0.0,0.115,0.0,1,0,0
489,2,0.0,0.081,0.0,0,1,0
489,3,0.0,0.048999999,0.0,0,0,1
489,4,0.0,0.079000004,1.0,0,0,0
490,1,0.0,0.115,1.0,1,0,0
490,2,0.0,0.081,0.0,0,1,0
490,3,0.0,0.048999999,0.0,0,0,1
490,4,0.0,0.079000004,0.0,0,0,0
491,1,0.0,0.115,0.0,1,0,0
491,2,0.0,0.081,0.0,0,1,0
491,3,0.0,0.048999999,0.0,0,0,1
491,4,0.0,0.079000004,1.0,0,0,0
492,1,0.0,0.115,0.0,1,0,0
492,2,0.0,0.081,1.0,0,1,0
492,3,1.0,0.030999999,0.0,0,0,1
492,4,0.0,0.079000004,0.0,0,0,0
493,1,0.0,0.115,0.0,1,0,0
493,2,0.0,0.081,1.0,0,1,0
493,3,0.0,0.032000002,0.0,0,0,1
493,4,0.0,0.079000004,0.0,0,0,0
494,1,0.0,0.115,0.0,1,0,0
494,2,0.0,0.086000003,1.0,0,1,0
494,3,0.0,0.054000001,0.0,0,0,1
494,4,0.0,0.079000004,0.0,0,0,0
495,1,0.0,0.115,0.0,1,0,0
495,2,0.0,0.086000003,1.0,0,1,0
495,3,0.0,0.054000001,0.0,0,0,1
495,4,0.0,0.079000004,0.0,0,0,0
496,1,1.0,0.115,0.0,1,0,0
496,2,0.0,0.086000003,0.0,0,1,0
496,3,0.0,0.054000001,1.0,0,0,1
496,4,0.0,0.079000004,0.0,0,0,0
497,1,0.0,0.115,0.0,1,0,0
497,2,0.0,0.086000003,1.0,0,1,0
497,3,0.0,0.054000001,0.0,0,0,1
497,4,0.0,0.079000004,0.0,0,0,0
498,1,0.0,0.115,0.0,1,0,0
498,2,0.0,0.086000003,1.0,0,1,0
498,3,0.0,0.054000001,0.0,0,0,1
498,4,0.0,0.079000004,0.0,0,0,0
499,1,0.0,0.108,0.0,1,0,0
499,2,0.0,0.086000003,1.0,0,1,0
499,3,0.0,0.054000001,0.0,0,0,1
499,4,0.0,0.079000004,0.0,0,0,0
500,1,0.0,0.108,0.0,1,0,0
500,2,0.0,0.086000003,1.0,0,1,0
500,3,0.0,0.054000001,0.0,0,0,1
500,4,0.0,0.079000004,0.0,0,0,0
501,1,0.0,0.108,0.0,1,0,0
501,2,0.0,0.086000003,1.0,0,1,0
501,3,0.0,0.054000001,0.0,0,0,1
501,4,0.0,0.079000004,0.0,0,0,0
502,1,0.0,0.108,0.0,1,0,0
502,2,0.0,0.086000003,1.0,0,1,0
502,3,0.0,0.054000001,0.0,0,0,1
502,4,0.0,0.079000004,0.0,0,0,0
503,1,0.0,0.108,0.0,1,0,0
503,2,0.0,0.086000003,1.0,0,1,0
503,3,0.0,0.054000001,0.0,0,0,1
503,4,0.0,0.079000004,0.0,0,0,0
504,1,1.0,0.108,0.0,1,0,0
504,2,0.0,0.086000003,1.0,0,1,0
504,3,0.0,0.054000001,0.0,0,0,1
504,4,0.0,0.079000004,0.0,0,0,0
505,1,1.0,0.108,0.0,1,0,0
505,2,0.0,0.086000003,1.0,0,1,0
505,3,0.0,0.054000001,0.0,0,0,1
505,4,0.0,0.079000004,0.0,0,0,0
506,1,0.0,0.108,0.0,1,0,0
506,2,0.0,0.086000003,1.0,0,1,0
506,3,1.0,0.025,0.0,0,0,1
506,4,0.0,0.079000004,0.0,0,0,0
507,1,0.0,0.108,0.0,1,0,0
507,2,0.0,0.086000003,1.0,0,1,0
507,3,0.0,0.025,0.0,0,0,1
507,4,0.0,0.079000004,0.0,0,0,0
508,1,0.0,0.108,0.0,1,0,0
508,2,0.0,0.086000003,1.0,0,1,0
508,3,0.0,0.025,0.0,0,0,1
508,4,0.0,0.079000004,0.0,0,0,0
509,1,1.0,0.082999997,0.0,1,0,0
509,2,0.0,0.086000003,1.0,0,1,0
509,3,0.0,0.054000001,0.0,0,0,1
509,4,0.0,0.079000004,0.0,0,0,0
510,1,0.0,0.122,0.0,1,0,0
510,2,0.0,0.086000003,1.0,0,1,0
510,3,0.0,0.054000001,0.0,0,0,1
510,4,0.0,0.079000004,0.0,0,0,0
511,1,0.0,0.122,0.0,1,0,0
511,2,0.0,0.086000003,1.0,0,1,0
511,3,0.0,0.054000001,0.0,0,0,1
511,4,0.0,0.079000004,0.0,0,0,0
512,1,0.0,0.122,0.0,1,0,0
512,2,0.0,0.086000003,1.0,0,1,0
512,3,0.0,0.054000001,0.0,0,0,1
512,4,0.0,0.079000004,0.0,0,0,0
513,1,0.0,0.085000001,0.0,1,0,0
513,2,0.0,0.086000003,1.0,0,1,0
513,3,0.0,0.054000001,0.0,0,0,1
513,4,0.0,0.086000003,0.0,0,0,0
514,1,0.0,0.085000001,0.0,1,0,0
514,2,0.0,0.086000003,1.0,0,1,0
514,3,0.0,0.054000001,0.0,0,0,1
514,4,0.0,0.086000003,0.0,0,0,0
515,1,0.0,0.122,0.0,1,0,0
515,2,1.0,0.063000001,1.0,0,1,0
515,3,0.0,0.054000001,0.0,0,0,1
515,4,0.0,0.079000004,0.0,0,0,0
516,1,0.0,0.082999997,0.0,1,0,0
516,2,0.0,0.086000003,0.0,0,1,0
516,3,0.0,0.054000001,1.0,0,0,1
516,4,1.0,0.063000001,0.0,0,0,0
517,1,0.0,0.082999997,0.0,1,0,0
517,2,0.0,0.086000003,0.0,0,1,0
517,3,0.0,0.054000001,1.0,0,0,1
517,4,1.0,0.063000001,0.0,0,0,0
518,1,0.0,0.112,0.0,1,0,0
518,2,0.0,0.081,0.0,0,1,0
518,3,0.0,0.054000001,1.0,0,0,1
518,4,0.0,0.079000004,0.0,0,0,0
519,1,0.0,0.115,0.0,1,0,0
519,2,0.0,0.086000003,1.0,0,1,0
519,3,0.0,0.061000001,0.0,0,0,1
519,4,1.0,0.063000001,0.0,0,0,0
520,1,0.0,0.115,0.0,1,0,0
520,2,0.0,0.086000003,1.0,0,1,0
520,3,0.0,0.061000001,0.0,0,0,1
520,4,0.0,0.066,0.0,0,0,0
521,1,0.0,0.115,0.0,1,0,0
521,2,1.0,0.063000001,1.0,0,1,0
521,3,0.0,0.061000001,0.0,0,0,1
521,4,0.0,0.079000004,0.0,0,0,0
522,1,0.0,0.115,0.0,1,0,0
522,2,1.0,0.063000001,1.0,0,1,0
522,3,0.0,0.061000001,0.0,0,0,1
522,4,0.0,0.079000004,0.0,0,0,0
523,1,0.0,0.115,0.0,1,0,0
523,2,0.0,0.086000003,1.0,0,1,0
523,3,0.0,0.061000001,0.0,0,0,1
523,4,0.0,0.079000004,0.0,0,0,0
524,1,0.0,0.115,0.0,1,0,0
524,2,0.0,0.086000003,1.0,0,1,0
524,3,0.0,0.061000001,0.0,0,0,1
524,4,0.0,0.079000004,0.0,0,0,0
525,1,1.0,0.115,0.0,1,0,0
525,2,0.0,0.086000003,1.0,0,1,0
525,3,0.0,0.061000001,0.0,0,0,1
525,4,0.0,0.068999998,0.0,0,0,0
526,1,1.0,0.115,0.0,1,0,0
526,2,0.0,0.086000003,1.0,0,1,0
526,3,0.0,0.061000001,0.0,0,0,1
526,4,0.0,0.068999998,0.0,0,0,0
527,1,0.0,0.071999997,0.0,1,0,0
527,2,0.0,0.086000003,1.0,0,1,0
527,3,0.0,0.061000001,0.0,0,0,1
527,4,1.0,0.063000001,0.0,0,0,0
528,1,0.0,0.115,0.0,1,0,0
528,2,0.0,0.063000001,1.0,0,1,0
528,3,0.0,0.061000001,0.0,0,0,1
528,4,0.0,0.063000001,0.0,0,0,0
529,1,0.0,0.115,0.0,1,0,0
529,2,0.0,0.063000001,1.0,0,1,0
529,3,0.0,0.061000001,0.0,0,0,1
529,4,0.0,0.063000001,0.0,0,0,0
530,1,0.0,0.01,1.0,1,0,0
530,2,0.0,0.081,0.0,0,1,0
530,3,0.0,0.066,0.0,0,0,1
530,4,0.0,0.079000004,0.0,0,0,0
531,1,0.0,0.0,1.0,1,0,0
531,2,0.0,0.092,0.0,0,1,0
531,3,0.0,0.050000001,0.0,0,0,1
531,4,0.0,0.079000004,0.0,0,0,0
532,1,0.0,0.108,1.0,1,0,0
532,2,0.0,0.092,0.0,0,1,0
532,3,0.0,0.050000001,0.0,0,0,1
532,4,0.0,0.079000004,0.0,0,0,0
533,1,0.0,0.067000002,1.0,1,0,0
533,2,0.0,0.092,0.0,0,1,0
533,3,0.0,0.050000001,0.0,0,0,1
533,4,0.0,0.079000004,0.0,0,0,0
534,1,0.0,0.07,1.0,1,0,0
534,2,0.0,0.081,0.0,0,1,0
534,3,0.0,0.057999998,0.0,0,0,1
534,4,0.0,0.079000004,0.0,0,0,0
535,1,0.0,0.07,1.0,1,0,0
535,2,0.0,0.081,0.0,0,1,0
535,3,0.0,0.057999998,0.0,0,0,1
535,4,0.0,0.079000004,0.0,0,0,0
536,1,0.0,0.074000001,1.0,1,0,0
536,2,0.0,0.081,0.0,0,1,0
536,3,0.0,0.066,0.0,0,0,1
536,4,0.0,0.079000004,0.0,0,0,0
537,1,0.0,0.074000001,1.0,1,0,0
537,2,0.0,0.081,0.0,0,1,0
537,3,0.0,0.066,0.0,0,0,1
537,4,0.0,0.079000004,0.0,0,0,0
538,1,0.0,0.039999999,1.0,1,0,0
538,2,0.0,0.081,0.0,0,1,0
538,3,0.0,0.066,0.0,0,0,1
538,4,0.0,0.086000003,0.0,0,0,0
539,1,0.0,0.039999999,1.0,1,0,0
539,2,0.0,0.081,0.0,0,1,0
539,3,0.0,0.066,0.0,0,0,1
539,4,0.0,0.086000003,0.0,0,0,0
540,1,0.0,0.108,0.0,1,0,0
540,2,0.0,0.044,1.0,0,1,0
540,3,0.0,0.050000001,0.0,0,0,1
540,4,0.0,0.079000004,0.0,0,0,0
541,1,0.0,0.0,1.0,1,0,0
541,2,1.0,0.081,0.0,0,1,0
541,3,0.0,0.041999999,0.0,0,0,1
541,4,0.0,0.086000003,0.0,0,0,0
542,1,0.0,0.0,1.0,1,0,0
542,2,1.0,0.081,0.0,0,1,0
542,3,0.0,0.041999999,0.0,0,0,1
542,4,0.0,0.086000003,0.0,0,0,0
543,1,0.0,0.0,1.0,1,0,0
543,2,0.0,0.081,0.0,0,1,0
543,3,0.0,0.050000001,0.0,0,0,1
543,4,0.0,0.079000004,0.0,0,0,0
544,1,0.0,0.0,1.0,1,0,0
544,2,0.0,0.081,0.0,0,1,0
544,3,0.0,0.066,0.0,0,0,1
544,4,0.0,0.079000004,0.0,0,0,0
545,1,0.0,0.0,1.0,1,0,0
545,2,0.0,0.081,0.0,0,1,0
545,3,0.0,0.066,0.0,0,0,1
545,4,0.0,0.079000004,0.0,0,0,0
546,1,0.0,0.07,1.0,1,0,0
546,2,0.0,0.088,0.0,0,1,0
546,3,1.0,0.030999999,0.0,0,0,1
546,4,0.0,0.086000003,0.0,0,0,0
547,1,0.0,0.07,1.0,1,0,0
547,2,0.0,0.088,0.0,0,1,0
547,3,1.0,0.030999999,0.0,0,0,1
547,4,0.0,0.086000003,0.0,0,0,0
548,1,0.0,0.0,1.0,1,0,0
548,2,0.0,0.081,0.0,0,1,0
548,3,1.0,0.066,0.0,0,0,1
548,4,0.0,0.086000003,0.0,0,0,0
549,1,0.0,0.108,1.0,1,0,0
549,2,0.0,0.081,0.0,0,1,0
549,3,0.0,0.050000001,0.0,0,0,1
549,4,0.0,0.079000004,0.0,0,0,0
550,1,0.0,0.0,1.0,1,0,0
550,2,0.0,0.081,0.0,0,1,0
550,3,1.0,0.066,0.0,0,0,1
550,4,0.0,0.086000003,0.0,0,0,0
551,1,0.0,0.108,1.0,1,0,0
551,2,0.0,0.086000003,0.0,0,1,0
551,3,0.0,0.050000001,0.0,0,0,1
551,4,0.0,0.079000004,0.0,0,0,0
552,1,0.0,0.112,1.0,1,0,0
552,2,0.0,0.086000003,0.0,0,1,0
552,3,0.0,0.039000001,0.0,0,0,1
552,4,0.0,0.086000003,0.0,0,0,0
553,1,0.0,0.025,1.0,1,0,0
553,2,0.0,0.086000003,0.0,0,1,0
553,3,0.0,0.057999998,0.0,0,0,1
553,4,0.0,0.079000004,0.0,0,0,0
554,1,0.0,0.108,1.0,1,0,0
554,2,0.0,0.086000003,0.0,0,1,0
554,3,0.0,0.057999998,0.0,0,0,1
554,4,0.0,0.079000004,0.0,0,0,0
555,1,0.0,0.115,0.0,1,0,0
555,2,0.0,0.086000003,0.0,0,1,0
555,3,0.0,0.030999999,1.0,0,0,1
555,4,0.0,0.079000004,0.0,0,0,0
556,1,0.0,0.067000002,1.0,1,0,0
556,2,0.0,0.086000003,0.0,0,1,0
556,3,0.0,0.056000002,0.0,0,0,1
556,4,0.0,0.044,0.0,0,0,0
557,1,0.0,0.112,0.0,1,0,0
557,2,0.0,0.086000003,0.0,0,1,0
557,3,0.0,0.054000001,1.0,0,0,1
557,4,0.0,0.079000004,0.0,0,0,0
558,1,0.0,0.112,0.0,1,0,0
558,2,0.0,0.086000003,0.0,0,1,0
558,3,0.0,0.054000001,1.0,0,0,1
558,4,0.0,0.079000004,0.0,0,0,0
559,1,0.0,0.112,0.0,1,0,0
559,2,0.0,0.086000003,0.0,0,1,0
559,3,0.0,0.054000001,1.0,0,0,1
559,4,0.0,0.079000004,0.0,0,0,0
560,1,0.0,0.108,1.0,1,0,0
560,2,0.0,0.086000003,0.0,0,1,0
560,3,0.0,0.056000002,0.0,0,0,1
560,4,0.0,0.063000001,0.0,0,0,0
561,1,0.0,0.057999998,1.0,1,0,0
561,2,0.0,0.086000003,0.0,0,1,0
561,3,0.0,0.056000002,0.0,0,0,1
561,4,0.0,0.063000001,0.0,0,0,0
562,1,0.0,0.108,1.0,1,0,0
562,2,0.0,0.086000003,0.0,0,1,0
562,3,0.0,0.056000002,0.0,0,0,1
562,4,0.0,0.063000001,0.0,0,0,0
563,1,1.0,0.108,0.0,1,0,0
563,2,0.0,0.086000003,1.0,0,1,0
563,3,0.0,0.054000001,0.0,0,0,1
563,4,0.0,0.079000004,0.0,0,0,0
564,1,0.0,0.132,0.0,1,0,0
564,2,0.0,0.086000003,0.0,0,1,0
564,3,1.0,0.025,1.0,0,0,1
564,4,0.0,0.079000004,0.0,0,0,0
565,1,0.0,0.108,0.0,1,0,0
565,2,0.0,0.086000003,0.0,0,1,0
565,3,0.0,0.025,0.0,0,0,1
565,4,0.0,0.079000004,1.0,0,0,0
566,1,0.0,0.108,0.0,1,0,0
566,2,0.0,0.086000003,0.0,0,1,0
566,3,0.0,0.025,0.0,0,0,1
566,4,0.0,0.079000004,1.0,0,0,0
567,1,0.0,0.122,0.0,1,0,0
567,2,0.0,0.086000003,1.0,0,1,0
567,3,0.0,0.054000001,0.0,0,0,1
567,4,0.0,0.079000004,0.0,0,0,0
568,1,0.0,0.122,0.0,1,0,0
568,2,0.0,0.086000003,1.0,0,1,0
568,3,0.0,0.054000001,0.0,0,0,1
568,4,0.0,0.079000004,0.0,0,0,0
569,1,0.0,0.122,1.0,1,0,0
569,2,0.0,0.086000003,0.0,0,1,0
569,3,0.0,0.054000001,0.0,0,0,1
569,4,0.0,0.083999999,0.0,0,0,0
570,1,0.0,0.122,0.0,1,0,0
570,2,1.0,0.063000001,0.0,0,1,0
570,3,0.0,0.054000001,0.0,0,0,1
570,4,0.0,0.086000003,1.0,0,0,0
571,1,0.0,0.118,0.0,1,0,0
571,2,0.0,0.086000003,0.0,0,1,0
571,3,0.0,0.056000002,0.0,0,0,1
571,4,1.0,0.063000001,1.0,0,0,0
572,1,0.0,0.118,0.0,1,0,0
572,2,0.0,0.086000003,0.0,0,1,0
572,3,0.0,0.056000002,0.0,0,0,1
572,4,1.0,0.063000001,1.0,0,0,0
573,1,0.0,0.115,1.0,1,0,0
573,2,0.0,0.086000003,0.0,0,1,0
573,3,0.0,0.061000001,0.0,0,0,1
573,4,0.0,0.063000001,0.0,0,0,0
574,1,0.0,0.115,1.0,1,0,0
574,2,1.0,0.063000001,0.0,0,1,0
574,3,0.0,0.061000001,0.0,0,0,1
574,4,0.0,0.079000004,0.0,0,0,0
575,1,0.0,0.115,1.0,1,0,0
575,2,1.0,0.063000001,0.0,0,1,0
575,3,0.0,0.061000001,0.0,0,0,1
575,4,0.0,0.079000004,0.0,0,0,0
576,1,0.0,0.115,1.0,1,0,0
576,2,1.0,0.063000001,0.0,0,1,0
576,3,0.0,0.061000001,0.0,0,0,1
576,4,0.0,0.079000004,0.0,0,0,0
577,1,0.0,0.115,0.0,1,0,0
577,2,0.0,0.086000003,0.0,0,1,0
577,3,0.0,0.046,0.0,0,0,1
577,4,0.0,0.079000004,1.0,0,0,0
578,1,0.0,0.115,0.0,1,0,0
578,2,0.0,0.086000003,0.0,0,1,0
578,3,0.0,0.046,0.0,0,0,1
578,4,0.0,0.079000004,1.0,0,0,0
579,1,1.0,0.082999997,1.0,1,0,0
579,2,0.0,0.086000003,0.0,0,1,0
579,3,0.0,0.061000001,0.0,0,0,1
579,4,0.0,0.043000001,0.0,0,0,0
580,1,1.0,0.082999997,1.0,1,0,0
580,2,0.0,0.086000003,0.0,0,1,0
580,3,0.0,0.061000001,0.0,0,0,1
580,4,0.0,0.043000001,0.0,0,0,0
581,1,0.0,0.045000002,0.0,1,0,0
581,2,0.0,0.052999999,0.0,0,1,0
581,3,0.0,0.061000001,0.0,0,0,1
581,4,1.0,0.063000001,1.0,0,0,0
582,1,0.0,0.115,1.0,1,0,0
582,2,0.0,0.057,0.0,0,1,0
582,3,0.0,0.050000001,0.0,0,0,1
582,4,0.0,0.086000003,0.0,0,0,0
583,1,0.0,0.115,1.0,1,0,0
583,2,0.0,0.081,0.0,0,1,0
583,3,0.0,0.050000001,0.0,0,0,1
583,4,0.0,0.086000003,0.0,0,0,0
584,1,0.0,0.015,1.0,1,0,0
584,2,0.0,0.081,0.0,0,1,0
584,3,0.0,0.050000001,0.0,0,0,1
584,4,0.0,0.086000003,0.0,0,0,0
585,1,0.0,0.115,1.0,1,0,0
585,2,0.0,0.081,0.0,0,1,0
585,3,0.0,0.050000001,0.0,0,0,1
585,4,0.0,0.081,0.0,0,0,0
586,1,0.0,0.122,1.0,1,0,0
586,2,0.0,0.086000003,0.0,0,1,0
586,3,0.0,0.050000001,0.0,0,0,1
586,4,0.0,0.086000003,0.0,0,0,0
587,1,0.0,0.115,1.0,1,0,0
587,2,1.0,0.063000001,0.0,0,1,0
587,3,0.0,0.061000001,0.0,0,0,1
587,4,0.0,0.079000004,0.0,0,0,0
588,1,0.0,0.122,1.0,1,0,0
588,2,0.0,0.086000003,0.0,0,1,0
588,3,0.0,0.050000001,0.0,0,0,1
588,4,0.0,0.086000003,0.0,0,0,0
589,1,0.0,0.103,0.0,1,0,0
589,2,0.0,0.074000001,1.0,0,1,0
589,3,0.0,0.061000001,0.0,0,0,1
589,4,0.0,0.081,0.0,0,0,0
590,1,0.0,0.125,0.0,1,0,0
590,2,0.0,0.074000001,1.0,0,1,0
590,3,0.0,0.061000001,0.0,0,0,1
590,4,0.0,0.081,0.0,0,0,0
591,1,0.0,0.125,0.0,1,0,0
591,2,0.0,0.074000001,1.0,0,1,0
591,3,0.0,0.061000001,0.0,0,0,1
591,4,0.0,0.081,0.0,0,0,0
592,1,0.0,0.125,0.0,1,0,0
592,2,0.0,0.081,1.0,0,1,0
592,3,0.0,0.061000001,0.0,0,0,1
592,4,0.0,0.081,0.0,0,0,0
593,1,0.0,0.125,0.0,1,0,0
593,2,0.0,0.081,1.0,0,1,0
593,3,0.0,0.061000001,0.0,0,0,1
593,4,0.0,0.081,0.0,0,0,0
594,1,0.0,0.103,0.0,1,0,0
594,2,0.0,0.081,1.0,0,1,0
594,3,0.0,0.066,0.0,0,0,1
594,4,0.0,0.079000004,0.0,0,0,0
595,1,0.0,0.103,0.0,1,0,0
595,2,0.0,0.081,1.0,0,1,0
595,3,0.0,0.066,0.0,0,0,1
595,4,0.0,0.079000004,0.0,0,0,0
596,1,0.0,0.108,0.0,1,0,0
596,2,0.0,0.081,1.0,0,1,0
596,3,0.0,0.061000001,0.0,0,0,1
596,4,0.0,0.079000004,0.0,0,0,0
597,1,0.0,0.108,0.0,1,0,0
597,2,0.0,0.081,1.0,0,1,0
597,3,0.0,0.061000001,0.0,0,0,1
597,4,0.0,0.079000004,0.0,0,0,0
598,1,0.0,0.103,0.0,1,0,0
598,2,0.0,0.081,1.0,0,1,0
598,3,0.0,0.066,0.0,0,0,1
598,4,0.0,0.079000004,0.0,0,0,0
599,1,0.0,0.103,0.0,1,0,0
599,2,0.0,0.081,1.0,0,1,0
599,3,0.0,0.048999999,0.0,0,0,1
599,4,0.0,0.079000004,0.0,0,0,0
600,1,0.0,0.103,0.0,1,0,0
600,2,0.0,0.081,1.0,0,1,0
600,3,0.0,0.048999999,0.0,0,0,1
600,4,0.0,0.079000004,0.0,0,0,0
601,1,0.0,0.103,0.0,1,0,0
601,2,0.0,0.081,1.0,0,1,0
601,3,0.0,0.048999999,0.0,0,0,1
601,4,0.0,0.079000004,0.0,0,0,0
602,1,0.0,0.103,0.0,1,0,0
602,2,0.0,0.081,1.0,0,1,0
602,3,0.0,0.048999999,0.0,0,0,1
602,4,0.0,0.079000004,0.0,0,0,0
603,1,0.0,0.115,0.0,1,0,0
603,2,0.0,0.081,1.0,0,1,0
603,3,0.0,0.048999999,0.0,0,0,1
603,4,0.0,0.079000004,0.0,0,0,0
604,1,0.0,0.115,0.0,1,0,0
604,2,0.0,0.081,1.0,0,1,0
604,3,0.0,0.048999999,0.0,0,0,1
604,4,0.0,0.079000004,0.0,0,0,0
605,1,0.0,0.115,0.0,1,0,0
605,2,0.0,0.081,1.0,0,1,0
605,3,0.0,0.048999999,0.0,0,0,1
605,4,0.0,0.079000004,0.0,0,0,0
606,1,0.0,0.115,0.0,1,0,0
606,2,0.0,0.081,1.0,0,1,0
606,3,0.0,0.048999999,0.0,0,0,1
606,4,0.0,0.079000004,0.0,0,0,0
607,1,0.0,0.115,1.0,1,0,0
607,2,0.0,0.086000003,0.0,0,1,0
607,3,0.0,0.048999999,0.0,0,0,1
607,4,0.0,0.079000004,0.0,0,0,0
608,1,1.0,0.115,1.0,1,0,0
608,2,0.0,0.086000003,0.0,0,1,0
608,3,0.0,0.054000001,0.0,0,0,1
608,4,0.0,0.079000004,0.0,0,0,0
609,1,1.0,0.115,1.0,1,0,0
609,2,0.0,0.086000003,0.0,0,1,0
609,3,0.0,0.054000001,0.0,0,0,1
609,4,0.0,0.079000004,0.0,0,0,0
610,1,1.0,0.041999999,1.0,1,0,0
610,2,0.0,0.092,0.0,0,1,0
610,3,0.0,0.063000001,0.0,0,0,1
610,4,0.0,0.104,0.0,0,0,0
611,1,0.0,0.108,0.0,1,0,0
611,2,0.0,0.086000003,1.0,0,1,0
611,3,0.0,0.054000001,0.0,0,0,1
611,4,0.0,0.079000004,0.0,0,0,0
612,1,0.0,0.108,1.0,1,0,0
